date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:24	694544/694544	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a9910-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:24	400840/400840	---M--	200	added ('OK')	text/html	etag:%2261dc8-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300.eot	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:25	156896/156896	---M--	200	added ('OK')	text/html	etag:%22264e0-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300.woff2	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-301.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:25	400840/400840	---M--	200	added ('OK')	text/html	etag:%2261dc8-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300.eot?	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300d41d.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:26	207100/207100	---M--	200	added ('OK')	text/html	etag:%22328fc-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300.woff	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-302.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:27	400560/400560	---M--	200	added ('OK')	text/html	etag:%2261cb0-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300.ttf	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-303.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:27	369628/369628	---M--	200	added ('OK')	text/html	etag:%225a3dc-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:28	369628/369628	---M--	200	added ('OK')	text/html	etag:%225a3dc-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:28	145152/145152	---M--	200	added ('OK')	text/html	etag:%2223700-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-401.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:29	1925496/1925496	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d6178-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300.svg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-light-300.svg	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:30	191300/191300	---M--	200	added ('OK')	text/html	etag:%222eb44-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-402.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:30	369336/369336	---M--	200	added ('OK')	text/html	etag:%225a2b8-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-403.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:31	313900/313900	---M--	200	added ('OK')	text/html	etag:%224ca2c-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:32	117452/117452	---M--	200	added ('OK')	text/html	etag:%221cacc-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-901.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:32	313900/313900	---M--	200	added ('OK')	text/html	etag:%224ca2c-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:32	155948/155948	---M--	200	added ('OK')	text/html	etag:%222612c-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-902.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:32	1735311/1735311	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a7a8f-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:33	313620/313620	---M--	200	added ('OK')	text/html	etag:%224c914-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-903.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:34	7582/7582	---M--	200	added ('OK')	text/html	etag:%221d9e-58d0b1b8dfc80%22	https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon.eot	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/flaticon.css)
11:08:34	7582/7582	---M--	200	added ('OK')	text/html	etag:%221d9e-58d0b1b8dfc80%22	https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon.eot?	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticond41d.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/flaticon.css)
11:08:35	1403650/1403650	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22156b02-5847d4495ce00%22	https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from https://gizmoder.com/demo/html/onova/assets/fonts/fontawesome/css/all.css)
11:08:35	3828/3828	---M--	200	added ('OK')	text/html	etag:%22ef4-58d0b1b8dfc80%22	https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon.woff2	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon-2.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/flaticon.css)
11:08:35	4644/4644	---M--	200	added ('OK')	text/html	etag:%221224-58d0b1b8dfc80%22	https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon.woff	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon-3.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/flaticon.css)
11:08:36	7404/7404	---M--	200	added ('OK')	text/html	etag:%221cec-58d0b1b8dfc80%22	https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon.ttf	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon-4.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/flaticon.css)
11:08:36	40051/40051	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229c73-58d0b1b8dfc80%22	https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon.svg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/flaticon/Flaticon.svg	(from https://gizmoder.com/demo/html/onova/assets/fonts/flaticon/flaticon.css)
11:08:37	58680/58680	---M--	200	added ('OK')	text/html	etag:%22e538-50840e5b00300%22	https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-strokebb1d.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/css/pe-icon-7-stroke.css)
11:08:38	58680/58680	---M--	200	added ('OK')	text/html	etag:%22e538-50840e5b00300%22	https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-stroke.eot?	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-stroked41d.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/css/pe-icon-7-stroke.css)
11:08:38	58556/58556	---M--	200	added ('OK')	text/html	etag:%22e4bc-50840e5b00300%22	https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-strokebb1d-2.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/css/pe-icon-7-stroke.css)
11:08:39	58480/58480	---M--	200	added ('OK')	text/html	etag:%22e470-50840e5b00300%22	https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-strokebb1d-3.html	(from https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/css/pe-icon-7-stroke.css)
11:08:39	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22280b4-50840e5b00300%22	https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/fonts/Pe-icon-7-strokebb1d.svg	(from https://gizmoder.com/demo/html/onova/assets/fonts/pe7stroke/css/pe-icon-7-stroke.css)
11:08:40	2048/2048	---M--	200	added ('OK')	text/html	etag:%22800-55ab07e952200%22	https://gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick.eot	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick.html	(from https://gizmoder.com/demo/html/onova/assets/css/slick/slick-theme.css)
11:08:40	2048/2048	---M--	200	added ('OK')	text/html	etag:%22800-55ab07e952200%22	https://gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick.eot?	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/css/slick/fonts/slickd41d.html	(from https://gizmoder.com/demo/html/onova/assets/css/slick/slick-theme.css)
11:08:40	1380/1380	---M--	200	added ('OK')	text/html	etag:%22564-55ab07e952200%22	https://gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick.woff	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick-2.html	(from https://gizmoder.com/demo/html/onova/assets/css/slick/slick-theme.css)
11:08:41	1892/1892	---M--	200	added ('OK')	text/html	etag:%22764-55ab07e952200%22	https://gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick.ttf	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick-3.html	(from https://gizmoder.com/demo/html/onova/assets/css/slick/slick-theme.css)
11:08:41	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22868-55ab07e952200%22	https://gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick.svg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/css/slick/fonts/slick.svg	(from https://gizmoder.com/demo/html/onova/assets/css/slick/slick-theme.css)
11:08:42	137256/137256	---M--	200	added ('OK')	text/html	etag:%2221828-53815e6ba7000%22	https://gizmoder.com/demo/html/onova/assets/fonts/Gilroy-Bold.ttf	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/fonts/Gilroy-Bold.html	(from https://gizmoder.com/demo/html/onova/assets/css/style.css)
11:08:42	231014/231014	---M--	200	added ('OK')	image/png	etag:%2238666-590f890babe80%22	https://gizmoder.com/demo/html/onova/assets/images/skill_1.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/skill_1.png	(from https://gizmoder.com/demo/html/onova/assets/css/style.css)
11:08:42	7049/7049	---M--	200	added ('OK')	image/png	etag:%221b89-5907a5c63af80%22	https://gizmoder.com/demo/html/onova/assets/images/pricing_bg.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/pricing_bg.png	(from https://gizmoder.com/demo/html/onova/assets/css/style.css)
11:08:43	95858/95858	---M--	200	added ('OK')	image/png	etag:%2217672-58ea2c1462880%22	https://gizmoder.com/demo/html/onova/assets/images/map_pattern.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/map_pattern.png	(from https://gizmoder.com/demo/html/onova/assets/css/style.css)
11:08:43	152/152	---M--	200	added ('OK')	image/png	etag:%2298-58e7067e38a80%22	https://gizmoder.com/demo/html/onova/assets/images/line.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/line.png	(from https://gizmoder.com/demo/html/onova/assets/css/style.css)
11:08:44	185862/185862	---M--	200	added ('OK')	image/jpeg	etag:%222d606-58e6fb7ef9880%22	https://gizmoder.com/demo/html/onova/assets/images/add_img.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/add_img.jpg	(from https://gizmoder.com/demo/html/onova/assets/css/style.css)
11:08:44	1116/1116	---M--	200	added ('OK')	image/png	etag:%2245c-58dcdac2d1100%22	https://gizmoder.com/demo/html/onova/assets/images/logo_1.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/logo_1.png	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:44	2825/2825	---M--	200	added ('OK')	image/png	etag:%22b09-58f2f87e94580%22	https://gizmoder.com/demo/html/onova/assets/images/avatar_1.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/avatar_1.png	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:44	12143/12143	---M--	200	added ('OK')	image/jpeg	etag:%222f6f-58dfdca4f7300%22	https://gizmoder.com/demo/html/onova/assets/images/head_right.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/head_right.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:45	229749/229749	---M--	200	added ('OK')	image/jpeg	etag:%2238175-58dfdc7918b80%22	https://gizmoder.com/demo/html/onova/assets/images/head_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/head_1.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:45	321421/321421	---M--	200	added ('OK')	image/png	etag:%224e78d-590f853192800%22	https://gizmoder.com/demo/html/onova/assets/images/about_1.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/about_1.png	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:45	162683/162683	---M--	200	added ('OK')	image/jpeg	etag:%2227b7b-590f88b206b00%22	https://gizmoder.com/demo/html/onova/assets/images/video_bg.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/video_bg.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:45	133994/133994	---M--	200	added ('OK')	image/jpeg	etag:%2220b6a-58dfdb49d4000%22	https://gizmoder.com/demo/html/onova/assets/images/video_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/video_1.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:45	166921/166921	---M--	200	added ('OK')	image/jpeg	etag:%2228c09-58dfdb5afe880%22	https://gizmoder.com/demo/html/onova/assets/images/video_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/video_2.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:46	78033/78033	---M--	200	added ('OK')	image/jpeg	etag:%22130d1-58dfd8ae41900%22	https://gizmoder.com/demo/html/onova/assets/images/service_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/service_1.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:46	71939/71939	---M--	200	added ('OK')	image/jpeg	etag:%2211903-58dfd8c524f00%22	https://gizmoder.com/demo/html/onova/assets/images/service_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/service_2.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:46	54968/54968	---M--	200	added ('OK')	image/jpeg	etag:%22d6b8-58dfd8d64f780%22	https://gizmoder.com/demo/html/onova/assets/images/service_3.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/service_3.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:46	178762/178762	---M--	200	added ('OK')	image/jpeg	etag:%222ba4a-590f8758cbc80%22	https://gizmoder.com/demo/html/onova/assets/images/choose_bg.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/choose_bg.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:47	112381/112381	---M--	200	added ('OK')	image/jpeg	etag:%221b6fd-58dfdb73ca300%22	https://gizmoder.com/demo/html/onova/assets/images/choose_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/choose_1.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:47	97277/97277	---M--	200	added ('OK')	image/jpeg	etag:%2217bfd-58de83143a880%22	https://gizmoder.com/demo/html/onova/assets/images/blog_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/blog_1.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:47	81076/81076	---M--	200	added ('OK')	image/jpeg	etag:%2213cb4-58de832565100%22	https://gizmoder.com/demo/html/onova/assets/images/blog_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/blog_2.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:47	74494/74494	---M--	200	added ('OK')	image/jpeg	etag:%22122fe-58de833a60280%22	https://gizmoder.com/demo/html/onova/assets/images/blog_3.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/blog_3.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:47	82399/82399	---M--	200	added ('OK')	image/jpeg	etag:%22141df-58e3ef1005280%22	https://gizmoder.com/demo/html/onova/assets/images/blog_4.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/blog_4.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:48	87342/87342	---M--	200	added ('OK')	image/jpeg	etag:%221552e-58e3ef1f47680%22	https://gizmoder.com/demo/html/onova/assets/images/blog_5.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/blog_5.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:48	20180/20180	---M--	200	added ('OK')	image/png	etag:%224ed4-58df5d83e0380%22	https://gizmoder.com/demo/html/onova/assets/images/shape_c.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/shape_c.png	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:48	99126/99126	---M--	200	added ('OK')	image/jpeg	etag:%2218336-58debc3997b80%22	https://gizmoder.com/demo/html/onova/assets/images/team_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/team_1.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:48	84301/84301	---M--	200	added ('OK')	image/jpeg	etag:%221494d-58debc4caa880%22	https://gizmoder.com/demo/html/onova/assets/images/team_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/team_2.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:49	116608/116608	---M--	200	added ('OK')	image/jpeg	etag:%221c780-58debc5becc80%22	https://gizmoder.com/demo/html/onova/assets/images/team_3.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/team_3.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:49	120391/120391	---M--	200	added ('OK')	image/jpeg	etag:%221d647-58deb56c2ef00%22	https://gizmoder.com/demo/html/onova/assets/images/call_bg.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/call_bg.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:49	50466/50466	---M--	200	added ('OK')	image/jpeg	etag:%22c522-58deb59fae880%22	https://gizmoder.com/demo/html/onova/assets/images/call_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/call_1.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:49	40533/40533	---M--	200	added ('OK')	image/jpeg	etag:%229e55-58deb5aef0c80%22	https://gizmoder.com/demo/html/onova/assets/images/call_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/call_2.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:50	12419/12419	---M--	200	added ('OK')	image/jpeg	etag:%223083-58de7a2369080%22	https://gizmoder.com/demo/html/onova/assets/images/feed_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/feed_1.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:50	11626/11626	---M--	200	added ('OK')	image/jpeg	etag:%222d6a-58de7a367bd80%22	https://gizmoder.com/demo/html/onova/assets/images/feed_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/feed_2.jpg	(from https://gizmoder.com/demo/html/onova/index.html)
11:08:50	211962/211962	---M--	200	added ('OK')	image/jpeg	etag:%2233bfa-590f8837f4b00%22	https://gizmoder.com/demo/html/onova/assets/images/slider_1.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/slider_1.jpg	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:51	279494/279494	---M--	200	added ('OK')	image/jpeg	etag:%22443c6-590f84aa26880%22	https://gizmoder.com/demo/html/onova/assets/images/slider_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/slider_2.jpg	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:51	226293/226293	---M--	200	added ('OK')	image/jpeg	etag:%22373f5-590f84d04c280%22	https://gizmoder.com/demo/html/onova/assets/images/slider_3.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/slider_3.jpg	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:51	254369/254369	---M--	200	added ('OK')	image/jpeg	etag:%223e1a1-590f84bb51100%22	https://gizmoder.com/demo/html/onova/assets/images/slider_4.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/slider_4.jpg	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:52	122060/122060	---M--	200	added ('OK')	image/jpeg	etag:%221dccc-58f69f75da200%22	https://gizmoder.com/demo/html/onova/assets/images/about_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/about_2.jpg	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:52	50052/50052	---M--	200	added ('OK')	image/jpeg	etag:%22c384-58f6a043d8800%22	https://gizmoder.com/demo/html/onova/assets/images/about_3.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/about_3.jpg	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:52	193923/193923	---M--	200	added ('OK')	image/jpeg	etag:%222f583-58f6a3fd85200%22	https://gizmoder.com/demo/html/onova/assets/images/video_bg_2.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/video_bg_2.jpg	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:52	63586/63586	---M--	200	added ('OK')	image/jpeg	etag:%22f862-58f6a4797f680%22	https://gizmoder.com/demo/html/onova/assets/images/video_3.jpg	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/video_3.jpg	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:53	228/228	---M--	200	added ('OK')	image/png	etag:%22e4-58f803f2c3180%22	https://gizmoder.com/demo/html/onova/assets/images/portfolio_bg_1.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/portfolio_bg_1.png	(from https://gizmoder.com/demo/html/onova/index_2.html)
11:08:53	191838/191838	---M--	200	added ('OK')	image/png	etag:%222ed5e-591bba4d6b680%22	https://gizmoder.com/demo/html/onova/assets/images/testimonial_1.png	C:/Users/Gratian6/Downloads/companysite/gizmoder.com/demo/html/onova/assets/images/testimonial_1.png	(from https://gizmoder.com/demo/html/onova/index_2.html)
